ID,FIELD-0000,FIELD-0001,FIELD-0002,FIELD-0003,FIELD-0004,FIELD-0005,FIELD-0006
LK-9112205,785,389,31,358,6,0,1
LK-9112210,1249,860,26,358,2,2,1
LK-9112215,339,187,14,74,62,1,1
LK-9112220,662,449,19,192,1,1,0
LK-9112225,368,159,21,185,0,2,1
LK-9112230,852,455,18,376,1,0,2
LK-9112235,738,584,3,145,0,0,6
LK-9112240,504,455,2,45,1,0,1
LK-9112245,583,520,2,61,0,0,0
LK-9112250,486,308,3,174,0,0,1
LK-9112255,539,372,2,158,3,1,3
LK-9112260,611,412,8,188,1,2,0
LK-9112265,600,550,0,49,0,0,1
LK-9115,15959,15270,29,630,18,1,11
LK-9115005,221,221,0,0,0,0,0
LK-9115010,227,226,0,0,1,0,0
LK-9115015,161,154,0,3,4,0,0
LK-9115020,158,157,0,1,0,0,0
LK-9115025,273,273,0,0,0,0,0
LK-9115030,343,339,1,3,0,0,0
LK-9115035,419,390,0,29,0,0,0
LK-9115040,370,368,0,1,1,0,0
LK-9115045,872,856,3,11,2,0,0
LK-9115050,448,442,0,5,1,0,0
LK-9115055,193,193,0,0,0,0,0
LK-9115060,144,144,0,0,0,0,0
LK-9115065,312,310,2,0,0,0,0
LK-9115070,193,177,4,12,0,0,0
LK-9115075,250,237,2,10,1,0,0
LK-9115080,469,329,1,133,2,0,4
LK-9115085,269,267,0,2,0,0,0
LK-9115090,91,91,0,0,0,0,0
LK-9115095,169,168,0,0,0,0,1
LK-9115100,141,140,0,1,0,0,0
LK-9115105,133,131,0,2,0,0,0
LK-9115110,113,108,0,4,0,0,1
LK-9115115,205,197,1,6,1,0,0
LK-9115120,259,251,0,8,0,0,0
LK-9115125,284,279,0,5,0,0,0
LK-9115130,356,355,1,0,0,0,0
LK-9115135,259,258,1,0,0,0,0
LK-9115140,462,456,0,6,0,0,0
LK-9115145,484,460,0,23,0,0,1
LK-9115150,296,293,0,3,0,0,0
LK-9115155,319,318,1,0,0,0,0
LK-9115160,333,332,0,1,0,0,0
LK-9115165,275,273,1,1,0,0,0
LK-9115170,323,321,0,2,0,0,0
LK-9115175,262,260,0,2,0,0,0
LK-9115180,237,227,0,10,0,0,0
LK-9115185,504,472,1,31,0,0,0
LK-9115190,269,267,0,1,1,0,0
LK-9115195,243,243,0,0,0,0,0
LK-9115200,294,292,0,2,0,0,0
LK-9115205,308,305,0,3,0,0,0
LK-9115210,280,251,1,28,0,0,0
LK-9115215,347,326,1,17,1,0,2
LK-9115220,896,845,2,46,2,1,0
LK-9115225,305,288,2,14,0,0,1
LK-9115230,801,698,2,100,1,0,0
LK-9115235,396,325,0,71,0,0,0
LK-9115240,579,547,2,29,0,0,1
LK-9115245,290,286,0,4,0,0,0
LK-9115250,124,124,0,0,0,0,0
LK-9118,21749,19515,94,2101,21,0,18
LK-9118005,498,494,1,3,0,0,0
LK-9118010,440,435,0,4,1,0,0
LK-9118015,250,248,0,2,0,0,0
LK-9118020,321,297,1,18,0,0,5
LK-9118025,1430,1088,17,323,2,0,0
LK-9118030,1060,821,9,228,1,0,1
LK-9118035,308,306,0,2,0,0,0
LK-9118040,282,278,0,3,0,0,1
LK-9118045,376,357,1,18,0,0,0
LK-9118050,106,105,0,1,0,0,0
LK-9118055,147,147,0,0,0,0,0
LK-9118060,427,419,0,7,0,0,1
LK-9118065,303,297,1,5,0,0,0
LK-9118070,229,226,0,3,0,0,0
LK-9118075,210,209,0,1,0,0,0
LK-9118080,259,259,0,0,0,0,0
LK-9118085,182,179,0,3,0,0,0
LK-9118090,490,489,0,1,0,0,0
LK-9118095,211,208,0,0,0,0,3
LK-9118100,208,207,0,0,1,0,0
LK-9118105,184,181,1,2,0,0,0
LK-9118110,344,340,0,4,0,0,0
LK-9118115,392,358,1,31,2,0,0
LK-9118120,400,363,4,31,1,0,1
LK-9118125,984,801,6,173,2,0,2
LK-9118130,1077,607,23,444,3,0,0
LK-9118135,494,159,8,325,2,0,0
LK-9118140,972,794,6,168,1,0,3
LK-9118145,381,365,0,16,0,0,0
LK-9118150,353,339,0,13,0,0,1
LK-9118155,488,485,0,3,0,0,0
LK-9118160,475,462,1,12,0,0,0
LK-9118165,330,330,0,0,0,0,0
LK-9118170,639,636,0,3,0,0,0
LK-9118175,407,405,0,2,0,0,0
LK-9118180,253,244,0,8,1,0,0
LK-9118185,595,584,1,8,2,0,0
LK-9118190,252,243,0,9,0,0,0
LK-9118195,356,323,2,30,1,0,0
LK-9118200,558,514,4,40,0,0,0
LK-9118205,507,408,5,94,0,0,0
LK-9118210,397,385,1,11,0,0,0
LK-9118215,434,431,0,3,0,0,0
LK-9118220,254,254,0,0,0,0,0
LK-9118225,273,272,0,1,0,0,0
LK-9118230,149,148,0,1,0,0,0
LK-9118235,223,221,0,1,1,0,0
LK-9118240,285,280,0,5,0,0,0
LK-9118245,211,179,1,31,0,0,0
LK-9118250,439,436,0,3,0,0,0
LK-9118255,290,290,0,0,0,0,0
LK-9118260,326,324,0,2,0,0,0
LK-9118265,290,285,0,5,0,0,0
LK-9121,7194,6908,26,250,5,1,4
LK-9121005,290,270,19,1,0,0,0
LK-9121010,302,297,0,5,0,0,0
LK-9121015,336,334,0,2,0,0,0
LK-9121020,430,423,0,7,0,0,0
LK-9121025,180,178,0,2,0,0,0
LK-9121030,389,384,0,4,0,0,1
LK-9121035,257,240,0,17,0,0,0
LK-9121040,253,223,0,29,1,0,0
LK-9121045,649,594,0,54,1,0,0
LK-9121050,595,535,0,58,1,0,1
LK-9121055,497,471,2,22,0,0,2
LK-9121060,352,330,1,20,1,0,0
LK-9121065,340,320,4,15,0,1,0
LK-9121070,312,312,0,0,0,0,0
LK-9121075,549,542,0,7,0,0,0
LK-9121080,350,347,0,2,1,0,0
LK-9121085,263,259,0,4,0,0,0
LK-9121090,337,337,0,0,0,0,0
LK-9121095,338,337,0,1,0,0,0
LK-9121100,175,175,0,0,0,0,0
LK-9124,22909,21349,56,1458,17,3,26
LK-9124005,312,294,0,18,0,0,0
LK-9124010,435,424,1,10,0,0,0
LK-9124015,1048,1023,2,22,0,0,1
LK-9124020,363,350,1,11,0,0,1
LK-9124025,783,756,5,20,0,0,2
LK-9124030,458,398,1,57,2,0,0
LK-9124035,559,534,2,23,0,0,0
LK-9124040,488,487,0,1,0,0,0
LK-9124045,549,492,3,53,0,0,1
LK-9124050,417,322,1,93,1,0,0
LK-9124055,469,406,5,56,0,0,2
LK-9124060,936,880,1,52,2,0,1
LK-9124065,606,573,0,33,0,0,0
LK-9124070,536,485,0,49,1,1,0
LK-9124075,798,757,3,38,0,0,0
LK-9124080,648,599,2,44,1,2,0
LK-9124085,277,263,1,13,0,0,0
LK-9124090,698,691,0,7,0,0,0
LK-9124095,560,556,0,4,0,0,0
LK-9124100,317,315,0,2,0,0,0
LK-9124105,721,687,3,31,0,0,0
LK-9124110,911,775,6,130,0,0,0
LK-9124115,728,655,2,70,1,0,0
LK-9124120,408,349,0,59,0,0,0
LK-9124125,656,525,2,122,0,0,7
LK-9124130,491,479,1,11,0,0,0
LK-9124135,318,318,0,0,0,0,0
LK-9124140,348,320,2,26,0,0,0
LK-9124145,708,612,0,95,1,0,0
LK-9124150,555,544,0,9,1,0,1
LK-9124155,582,573,0,9,0,0,0
LK-9124160,800,733,6,55,1,0,5
LK-9124165,1384,1258,2,122,2,0,0
LK-9124170,851,821,0,27,0,0,3
LK-9124175,653,609,2,41,1,0,0
LK-9124180,725,699,0,26,0,0,0
LK-9124185,813,787,2,19,3,0,2
LK-9127,9916,9498,8,393,8,0,9
LK-9127005,365,365,0,0,0,0,0
LK-9127010,539,524,0,13,0,0,2
LK-9127015,466,454,0,12,0,0,0
LK-9127020,550,544,2,4,0,0,0
LK-9127025,590,554,0,35,1,0,0
LK-9127030,516,511,0,5,0,0,0
LK-9127035,499,492,1,4,0,0,2
LK-9127040,427,411,1,14,1,0,0
LK-9127045,328,326,0,2,0,0,0
LK-9127050,675,602,1,72,0,0,0
LK-9127055,524,520,1,3,0,0,0
LK-9127060,429,386,1,38,3,0,1
LK-9127065,412,360,0,52,0,0,0
LK-9127070,613,586,1,25,0,0,1
LK-9127075,645,628,0,16,1,0,0
LK-9127080,457,443,0,13,0,0,1
LK-9127085,365,357,0,8,0,0,0
LK-9127090,354,347,0,6,0,0,1
LK-9127095,534,521,0,12,1,0,0
LK-9127100,628,567,0,59,1,0,1
LK-9130,8415,8240,18,137,19,0,1
LK-9130005,669,663,0,6,0,0,0
LK-9130010,435,435,0,0,0,0,0
LK-9130015,280,278,2,0,0,0,0
LK-9130020,457,453,4,0,0,0,0
LK-9130025,377,354,0,23,0,0,0
LK-9130030,644,610,1,20,13,0,0
LK-9130035,549,537,3,9,0,0,0
LK-9130040,295,295,0,0,0,0,0
LK-9130045,337,336,0,0,1,0,0
LK-9130050,305,298,0,6,0,0,1
LK-9130055,488,486,0,2,0,0,0
LK-9130060,406,401,2,3,0,0,0
LK-9130065,235,232,0,3,0,0,0
LK-9130070,304,301,1,2,0,0,0
LK-9130075,527,500,0,27,0,0,0
LK-9130080,302,296,0,6,0,0,0
LK-9130085,232,230,2,0,0,0,0
LK-9130090,541,529,0,12,0,0,0
LK-9130095,339,334,1,4,0,0,0
LK-9130100,401,394,1,5,1,0,0
LK-9130105,292,278,1,9,4,0,0
LK-9133,13824,13282,23,492,15,0,12
LK-9133005,598,575,0,20,3,0,0
LK-9133010,327,315,0,12,0,0,0
LK-9133015,400,392,1,6,0,0,1
LK-9133020,530,504,3,23,0,0,0
LK-9133025,552,545,0,7,0,0,0
LK-9133030,527,471,2,53,1,0,0
LK-9133035,652,516,2,128,0,0,6
LK-9133040,473,434,1,36,2,0,0
LK-9133045,315,312,0,3,0,0,0
LK-9133050,326,322,1,3,0,0,0
LK-9133055,242,242,0,0,0,0,0
LK-9133060,521,513,0,8,0,0,0
LK-9133065,330,322,0,8,0,0,0
LK-9133070,423,383,2,35,1,0,2
LK-9133075,716,672,3,41,0,0,0
LK-9133080,511,502,0,8,0,0,1
LK-9133085,415,408,0,3,4,0,0
LK-9133090,444,438,1,3,1,0,1
LK-9133095,350,334,2,14,0,0,0
LK-9133100,262,258,1,2,0,0,1
LK-9133105,325,313,0,11,1,0,0
LK-9133110,335,334,0,1,0,0,0
LK-9133115,361,359,0,2,0,0,0
LK-9133120,569,560,0,9,0,0,0
LK-9133125,355,348,0,7,0,0,0
LK-9133130,687,677,0,9,1,0,0
LK-9133135,413,393,4,15,1,0,0
LK-9133140,316,309,0,7,0,0,0
LK-9133145,240,239,0,1,0,0,0
LK-9133150,369,367,0,2,0,0,0
LK-9133155,382,369,0,13,0,0,0
LK-9133160,235,235,0,0,0,0,0
LK-9133165,323,321,0,2,0,0,0
LK-9136,15430,14845,37,525,11,1,11
LK-9136005,563,534,0,26,0,0,3
LK-9136010,886,854,1,27,3,0,1
LK-9136015,697,647,1,46,0,1,2
LK-9136020,514,510,0,4,0,0,0
LK-9136025,452,444,0,8,0,0,0
LK-9136030,478,475,0,3,0,0,0
LK-9136035,411,400,0,10,0,0,1
LK-9136040,465,446,0,19,0,0,0
LK-9136045,743,648,1,92,2,0,0
LK-9136050,742,685,0,56,0,0,1
LK-9136055,578,553,4,20,1,0,0
LK-9136060,517,505,1,11,0,0,0
LK-9136065,1005,980,17,8,0,0,0
LK-9136070,761,725,0,35,1,0,0
LK-9136075,587,572,1,13,1,0,0
LK-9136080,542,509,1,29,1,0,2
LK-9136085,498,446,1,51,0,0,0
LK-9136090,429,412,1,16,0,0,0
LK-9136095,1146,1132,5,9,0,0,0
LK-9136100,861,851,0,8,1,0,1
LK-9136105,451,444,0,7,0,0,0
LK-9136110,655,641,2,11,1,0,0
LK-9136115,1318,1301,1,16,0,0,0
LK-9136120,131,131,0,0,0,0,0
LK-9139,11276,10665,27,571,7,0,6
LK-9139005,989,936,3,47,3,0,0
LK-9139010,564,413,7,143,1,0,0
LK-9139015,321,199,2,120,0,0,0
LK-9139020,982,891,4,87,0,0,0
LK-9139025,372,361,0,11,0,0,0
LK-9139030,834,815,0,17,0,0,2
LK-9139035,422,416,4,2,0,0,0
LK-9139040,540,538,0,2,0,0,0
LK-9139045,386,378,0,8,0,0,0
LK-9139050,655,649,2,4,0,0,0
LK-9139055,657,610,3,42,0,0,2
LK-9139060,211,208,0,3,0,0,0
LK-9139065,817,808,0,8,0,0,1
LK-9139070,386,382,2,2,0,0,0
LK-9139075,476,468,0,8,0,0,0
LK-9139080,802,765,0,34,2,0,1
LK-9139085,295,292,0,3,0,0,0
LK-9139090,624,613,0,10,1,0,0
LK-9139095,290,287,0,3,0,0,0
LK-9139100,494,477,0,17,0,0,0
LK-9139105,159,159,0,0,0,0,0
LK-9142,19861,18713,62,1039,22,3,22
LK-9142005,828,782,18,28,0,0,0
LK-9142010,563,551,1,11,0,0,0
LK-9142015,452,428,3,21,0,0,0
LK-9142020,275,270,1,4,0,0,0
LK-9142025,365,357,0,5,1,0,2
LK-9142030,370,366,0,4,0,0,0
LK-9142035,226,222,0,3,0,0,1
LK-9142040,457,448,0,9,0,0,0
LK-9142045,240,226,0,14,0,0,0
LK-9142050,352,341,0,11,0,0,0
LK-9142055,890,845,3,39,3,0,0
LK-9142060,428,398,0,28,2,0,0
LK-9142065,490,467,1,15,7,0,0
LK-9142070,485,467,8,10,0,0,0
LK-9142075,295,261,0,34,0,0,0
LK-9142080,366,343,0,21,0,0,2
LK-9142085,527,506,1,20,0,0,0
LK-9142090,317,307,0,7,0,0,3
LK-9142095,462,422,1,38,1,0,0
LK-9142100,285,272,0,13,0,0,0
LK-9142105,196,194,0,2,0,0,0
LK-9142110,248,192,0,55,0,0,1
LK-9142115,387,356,0,27,1,0,3
LK-9142120,447,444,0,3,0,0,0
LK-9142125,553,538,0,15,0,0,0
LK-9142130,284,277,0,6,0,0,1
LK-9142135,583,504,0,77,0,0,2
LK-9142140,208,206,0,2,0,0,0
LK-9142145,348,338,0,10,0,0,0
LK-9142150,294,286,0,8,0,0,0
LK-9142155,1000,946,3,50,1,0,0
LK-9142160,492,355,5,126,0,2,4
LK-9142165,1022,938,7,76,0,1,0
LK-9142170,617,549,3,65,0,0,0
LK-9142175,762,666,5,86,3,0,2
LK-9142180,653,652,0,0,1,0,0
LK-9142185,578,575,1,2,0,0,0
LK-9142190,397,397,0,0,0,0,0
LK-9142195,415,414,0,1,0,0,0
LK-9142200,295,294,0,1,0,0,0
LK-9142205,614,531,0,80,2,0,1
LK-9142210,310,300,1,9,0,0,0
LK-9142215,306,304,0,2,0,0,0
LK-9142220,179,178,0,1,0,0,0
LK-9145,8996,8849,18,118,5,0,6
LK-9145005,282,282,0,0,0,0,0
LK-9145010,291,290,0,1,0,0,0
LK-9145015,219,218,0,1,0,0,0
LK-9145020,295,291,1,2,0,0,1
LK-9145025,216,210,0,5,1,0,0
LK-9145030,274,262,0,12,0,0,0
LK-9145035,273,260,2,11,0,0,0
LK-9145040,157,156,0,1,0,0,0
LK-9145045,401,399,0,2,0,0,0
LK-9145050,327,317,0,8,1,0,1
LK-9145055,319,311,0,7,1,0,0
LK-9145060,222,218,0,4,0,0,0
LK-9145065,149,146,0,2,1,0,0
LK-9145070,288,240,0,48,0,0,0
LK-9145075,284,282,0,1,0,0,1
LK-9145080,318,316,0,2,0,0,0
LK-9145085,231,231,0,0,0,0,0
LK-9145090,326,323,0,3,0,0,0
LK-9145095,308,306,0,1,0,0,1
LK-9145100,325,322,0,3,0,0,0
LK-9145105,250,241,9,0,0,0,0
LK-9145110,287,287,0,0,0,0,0
LK-9145115,207,204,1,2,0,0,0
LK-9145120,318,317,1,0,0,0,0
LK-9145125,447,445,0,0,0,0,2
LK-9145130,446,445,1,0,0,0,0
LK-9145135,366,366,0,0,0,0,0
LK-9145140,254,254,0,0,0,0,0
LK-9145145,669,664,3,2,0,0,0
LK-9145150,247,246,0,0,1,0,0
LK-9148,36263,33750,70,2354,43,3,43
LK-9148005,610,539,2,66,0,0,3
LK-9148010,546,538,0,8,0,0,0
LK-9148015,641,640,0,1,0,0,0
LK-9148020,809,757,2,49,0,0,1
LK-9148025,706,624,1,81,0,0,0
LK-9148030,1020,985,2,31,0,0,2
LK-9148035,882,854,3,25,0,0,0
LK-9148040,493,486,1,6,0,0,0
LK-9148045,712,708,1,3,0,0,0
LK-9148050,1091,1061,0,28,1,0,1
LK-9148055,840,822,0,18,0,0,0
LK-9148060,1442,1306,2,129,4,0,1
LK-9148065,839,829,0,10,0,0,0
LK-9148070,879,867,0,10,2,0,0
LK-9148075,611,606,1,4,0,0,0
LK-9148080,621,619,1,1,0,0,0
LK-9148085,1344,1328,0,15,1,0,0
LK-9148090,852,839,3,9,0,0,1
LK-9148095,689,546,4,133,3,1,2
LK-9148100,902,802,5,94,0,0,1
LK-9148105,1132,1050,1,79,2,0,0
LK-9148110,1086,1035,2,48,1,0,0
LK-9148115,1498,1149,7,327,13,0,2
LK-9148120,1359,971,9,367,4,2,6
LK-9148125,1503,1024,7,469,2,0,1
LK-9148130,729,669,0,58,1,0,1
LK-9148135,657,652,1,2,2,0,0
LK-9148140,658,652,0,6,0,0,0
LK-9148145,691,685,1,5,0,0,0
LK-9148150,636,633,3,0,0,0,0
LK-9148155,656,650,1,5,0,0,0
LK-9148160,733,730,0,2,0,0,1
LK-9148165,1102,1072,1,20,1,0,8
LK-9148170,1217,1180,0,31,4,0,2
LK-9148175,744,706,0,38,0,0,0
LK-9148180,1477,1425,2,47,0,0,3
LK-9148185,1064,1041,1,20,1,0,1
LK-9148190,1106,1055,2,49,0,0,0
LK-9148195,578,575,1,1,0,0,1
LK-9148200,1108,1040,3,59,1,0,5
LK-9151,12590,12375,15,182,12,0,6
LK-9151005,625,578,1,43,1,0,2
LK-9151010,573,567,0,6,0,0,0
LK-9151015,229,228,1,0,0,0,0
LK-9151020,306,306,0,0,0,0,0
LK-9151025,226,224,0,2,0,0,0
LK-9151030,362,362,0,0,0,0,0
LK-9151035,173,173,0,0,0,0,0
LK-9151040,123,123,0,0,0,0,0
LK-9151045,517,514,0,2,1,0,0
LK-9151050,451,440,0,11,0,0,0
LK-9151055,655,645,2,7,1,0,0
LK-9151060,509,503,0,5,1,0,0
LK-9151065,569,566,1,1,1,0,0
LK-9151070,813,776,1,30,4,0,2
LK-9151075,810,802,0,8,0,0,0
LK-9151080,429,426,1,1,0,0,1
LK-9151085,411,409,0,2,0,0,0
LK-9151090,356,352,0,4,0,0,0
LK-9151095,654,626,5,19,3,0,1
LK-9151100,746,724,1,21,0,0,0
LK-9151105,330,329,0,1,0,0,0
LK-9151110,374,371,0,3,0,0,0
LK-9151115,180,180,0,0,0,0,0
LK-9151120,323,317,0,6,0,0,0
LK-9151125,421,419,2,0,0,0,0
LK-9151130,279,279,0,0,0,0,0
LK-9151135,211,210,0,1,0,0,0
LK-9151140,434,428,0,6,0,0,0
LK-9151145,501,498,0,3,0,0,0
LK-92,220749,204729,567,14948,188,42,275
LK-9203,22184,20715,41,1386,13,0,29
LK-9203005,143,136,0,6,1,0,0
LK-9203010,117,117,0,0,0,0,0
LK-9203015,140,140,0,0,0,0,0
LK-9203020,167,165,0,2,0,0,0
LK-9203025,151,151,0,0,0,0,0
LK-9203030,311,308,0,3,0,0,0
LK-9203035,308,305,0,3,0,0,0
LK-9203040,238,237,0,0,1,0,0
LK-9203045,121,120,0,0,1,0,0
LK-9203050,234,217,0,16,1,0,0
LK-9203055,196,189,0,7,0,0,0
LK-9203060,177,171,0,6,0,0,0
LK-9203065,140,132,0,8,0,0,0
LK-9203070,130,129,0,1,0,0,0
LK-9203075,235,230,0,5,0,0,0
LK-9203080,123,123,0,0,0,0,0
LK-9203085,120,120,0,0,0,0,0
LK-9203090,339,318,1,20,0,0,0
LK-9203095,130,128,0,2,0,0,0
LK-9203100,167,163,0,4,0,0,0
LK-9203105,320,318,1,1,0,0,0
LK-9203110,244,240,0,4,0,0,0
LK-9203115,177,175,0,2,0,0,0
LK-9203120,287,287,0,0,0,0,0
LK-9203125,177,175,0,2,0,0,0
LK-9203130,314,304,0,10,0,0,0
LK-9203135,189,189,0,0,0,0,0
LK-9203140,246,233,5,8,0,0,0
LK-9203145,189,177,0,11,0,0,1
LK-9203150,286,286,0,0,0,0,0
LK-9203155,159,142,0,16,1,0,0
LK-9203160,222,208,0,13,0,0,1
LK-9203165,302,291,0,11,0,0,0
LK-9203170,355,327,0,25,0,0,3
LK-9203175,374,350,1,22,1,0,0
LK-9203180,197,190,0,7,0,0,0
LK-9203185,149,148,0,1,0,0,0
LK-9203190,155,155,0,0,0,0,0
LK-9203195,201,200,0,1,0,0,0
LK-9203200,249,244,0,5,0,0,0
LK-9203205,641,517,4,119,0,0,1
LK-9203210,330,253,3,68,0,0,6
LK-9203215,195,105,4,83,0,0,3
LK-9203220,198,170,0,28,0,0,0
LK-9203225,225,177,1,47,0,0,0
LK-9203230,200,189,0,10,1,0,0
LK-9203235,75,73,1,1,0,0,0
LK-9203240,420,388,1,30,1,0,0
LK-9203245,221,212,0,9,0,0,0
LK-9203250,196,194,0,2,0,0,0
LK-9203255,139,131,0,8,0,0,0
LK-9203260,321,292,2,27,0,0,0
LK-9203265,120,108,0,12,0,0,0
LK-9203270,368,265,3,98,0,0,2
LK-9203275,401,352,1,47,0,0,1
LK-9203280,234,223,0,10,1,0,0
LK-9203285,170,167,0,2,0,0,1
LK-9203290,197,196,0,1,0,0,0
LK-9203295,424,405,2,17,0,0,0
LK-9203300,675,590,0,84,0,0,1
LK-9203305,209,193,2,14,0,0,0
LK-9203310,477,441,3,33,0,0,0
LK-9203315,333,330,0,3,0,0,0
LK-9203320,152,150,0,2,0,0,0
LK-9203325,368,316,0,52,0,0,0
LK-9203330,280,256,0,24,0,0,0
LK-9203335,209,201,0,6,0,0,2
LK-9203340,288,274,0,14,0,0,0
LK-9203345,309,304,0,5,0,0,0
LK-9203350,143,143,0,0,0,0,0
LK-9203355,297,294,0,3,0,0,0
LK-9203360,165,143,1,21,0,0,0
LK-9203365,218,207,0,11,0,0,0
LK-9203370,291,291,0,0,0,0,0
LK-9203375,236,232,0,4,0,0,0
LK-9203380,317,313,1,3,0,0,0
LK-9203385,181,173,0,7,1,0,0
LK-9203390,372,335,0,36,0,0,1
LK-9203395,253,249,0,4,0,0,0
LK-9203400,212,208,0,4,0,0,0
LK-9203405,260,255,0,5,0,0,0
LK-9203410,170,168,0,2,0,0,0
LK-9203415,299,276,1,22,0,0,0
LK-9203420,184,179,0,4,0,0,1
LK-9203425,351,328,0,21,0,0,2
LK-9203430,231,224,0,7,0,0,0
LK-9203435,473,388,3,78,2,0,2
LK-9203440,270,248,0,21,0,0,1
LK-9203445,407,351,0,55,1,0,0
LK-9206,28124,24328,104,3620,33,3,36
LK-9206005,407,398,0,7,0,0,2
LK-9206010,261,258,0,3,0,0,0
LK-9206015,522,492,0,30,0,0,0
LK-9206020,238,233,0,5,0,0,0
LK-9206025,407,393,0,14,0,0,0
LK-9206030,478,471,0,7,0,0,0
LK-9206035,257,251,0,6,0,0,0
LK-9206040,376,370,0,5,1,0,0
LK-9206045,594,536,2,53,1,0,2
LK-9206050,442,336,0,106,0,0,0
LK-9206055,536,532,0,4,0,0,0
LK-9206060,378,377,1,0,0,0,0
LK-9206065,215,208,0,7,0,0,0
LK-9206070,503,460,1,42,0,0,0
LK-9206075,490,405,3,82,0,0,0
LK-9206080,789,512,8,261,0,0,8
LK-9206085,883,667,6,208,1,0,1
LK-9206090,391,345,1,43,1,0,1
LK-9206095,345,323,0,22,0,0,0
LK-9206100,359,284,8,64,2,0,1
LK-9206105,405,358,1,45,0,0,1
LK-9206110,550,518,0,32,0,0,0
LK-9206115,626,524,1,98,1,0,2
LK-9206120,358,302,1,55,0,0,0
LK-9206125,1007,498,12,493,4,0,0
LK-9206130,346,163,0,180,3,0,0
LK-9206135,324,197,1,122,1,0,3
LK-9206140,280,216,0,63,0,0,1
LK-9206145,641,384,5,251,0,0,1
LK-9206150,336,298,1,37,0,0,0
LK-9206155,350,336,2,12,0,0,0
LK-9206160,783,684,1,94,2,0,2
LK-9206165,435,354,3,76,2,0,0
LK-9206170,756,675,4,76,1,0,0
LK-9206175,465,331,1,130,3,0,0
LK-9206180,197,181,0,16,0,0,0
LK-9206185,337,268,4,65,0,0,0
LK-9206190,452,410,1,39,0,0,2
LK-9206195,584,386,1,192,2,0,3
LK-9206200,424,390,1,33,0,0,0
LK-9206205,328,301,1,26,0,0,0
LK-9206210,532,484,2,46,0,0,0
LK-9206215,230,227,0,1,0,0,2
LK-9206220,252,241,1,9,1,0,0
LK-9206225,295,291,0,4,0,0,0
LK-9206230,387,381,0,6,0,0,0
LK-9206235,459,449,0,10,0,0,0
LK-9206240,307,297,0,10,0,0,0
LK-9206245,318,312,0,6,0,0,0
LK-9206250,231,208,0,22,1,0,0
LK-9206255,248,236,1,11,0,0,0
LK-9206260,533,524,0,9,0,0,0
LK-9206265,145,142,0,3,0,0,0
LK-9206270,278,278,0,0,0,0,0
LK-9206275,320,305,0,14,1,0,0
LK-9206280,275,272,0,3,0,0,0
LK-9206285,148,144,0,4,0,0,0
LK-9206290,166,162,0,3,0,0,1
LK-9206295,359,349,0,9,1,0,0
LK-9206300,337,289,2,44,0,0,2
LK-9206305,462,410,5,43,3,1,0
LK-9206310,220,171,7,42,0,0,0
LK-9206315,307,265,6,36,0,0,0
LK-9206320,284,281,1,2,0,0,0
LK-9206325,144,144,0,0,0,0,0
LK-9206330,215,214,0,1,0,0,0
LK-9206335,439,386,1,50,1,1,0
LK-9206340,288,268,3,17,0,0,0
LK-9206345,426,420,0,6,0,0,0
LK-9206350,501,390,4,105,0,1,1
LK-9206355,163,163,0,0,0,0,0
LK-9209,18548,17692,27,795,15,4,15
LK-9209005,321,313,0,8,0,0,0
LK-9209010,336,334,0,2,0,0,0
LK-9209015,276,268,0,7,0,0,1
LK-9209020,310,300,0,10,0,0,0
LK-9209025,347,344,0,3,0,0,0
LK-9209030,312,307,0,4,0,1,0
LK-9209035,223,222,1,0,0,0,0
LK-9209040,278,276,1,1,0,0,0
LK-9209045,379,342,1,36,0,0,0
LK-9209050,304,261,1,42,0,0,0
LK-9209055,361,342,1,18,0,0,0
LK-9209060,283,268,2,13,0,0,0
LK-9209065,288,266,0,19,1,1,1
LK-9209070,303,259,1,41,1,0,1
LK-9209075,398,380,1,16,0,0,1
LK-9209080,439,423,0,16,0,0,0
LK-9209085,314,307,0,6,1,0,0
LK-9209090,231,230,1,0,0,0,0
LK-9209095,269,266,0,3,0,0,0
LK-9209100,296,293,1,2,0,0,0
LK-9209105,249,249,0,0,0,0,0
LK-9209110,484,474,1,9,0,0,0
LK-9209115,371,361,0,10,0,0,0
LK-9209120,210,207,0,3,0,0,0
LK-9209125,356,345,1,10,0,0,0
LK-9209130,377,335,1,40,1,0,0
LK-9209135,248,241,0,7,0,0,0
LK-9209140,263,262,0,1,0,0,0
LK-9209145,478,436,1,41,0,0,0
LK-9209150,292,280,0,10,0,1,1
LK-9209155,417,337,3,76,1,0,0
LK-9209160,349,343,0,6,0,0,0
LK-9209165,307,289,1,17,0,0,0
LK-9209170,530,409,3,117,1,0,0
LK-9209175,316,316,0,0,0,0,0
LK-9209180,343,341,0,1,0,0,1
LK-9209185,283,280,0,3,0,0,0
LK-9209190,215,207,0,6,0,0,2
LK-9209195,186,186,0,0,0,0,0
LK-9209200,266,265,0,1,0,0,0
LK-9209205,348,334,0,11,3,0,0
LK-9209210,262,252,0,9,0,0,1
LK-9209215,368,362,1,5,0,0,0
LK-9209220,507,430,1,72,2,0,2
LK-9209225,216,213,0,3,0,0,0
LK-9209230,276,268,0,7,1,0,0
LK-9209235,272,261,0,11,0,0,0
LK-9209240,261,245,0,16,0,0,0
